timestamp,email,lastname,firstname,price,CENTS,location,source,loyalty,latitude,longitude
2014-01-06 12:56:00,Ada.Campo%2dCorrente%40gastech.com.kronos,Campo-Corrente,Ada,13.68,1368,Katerina%ufffds+Caf%ufffd,cc_data.csv,false,36.05445954,24.89987905
2014-01-06 12:57:00,Orhan.Strum%40gastech.com.kronos,Strum,Orhan,9.16,916,Hippokampos,cc_data.csv,false,36.07664858,24.85761188
2014-01-06 13:18:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,106.93,10693,Abila+Zacharo,cc_data.csv,false,,
2014-01-06 13:19:00,Linnea.Bergen%40gastech.com.kronos,Bergen,Linnea,12.74,1274,Gelatogalore,cc_data.csv,true,36.05980897,24.85798522
2014-01-06 13:19:00,Varja.Lagos%40gastech.com.kronos,Lagos,Varja,70.1,7010,Kalami+Kafenion,cc_data.csv,false,36.06583261,24.85236562
2014-01-06 13:20:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,34.03,3403,Hippokampos,cc_data.csv,true,,
2014-01-06 13:21:00,Lucas.Alcazar%40gastech.com.kronos,Alcazar,Lucas,28.23,2823,Hippokampos,cc_data.csv,false,36.07668101,24.85757292
2014-01-06 13:22:00,Isande.Borrasca%40gastech.com.kronos,Borrasca,Isande,38.9,3890,Ouzeri+Elian,cc_data.csv,true,36.05195855,24.87078366
2014-01-06 13:23:00,Edvard.Vann%40gastech.com.kronos,Vann,Edvard,13.26,1326,Hippokampos,cc_data.csv,true,36.07662557,24.85759999
2014-01-06 13:24:00,Lars.Azada%40gastech.com.kronos,Azada,Lars,15.44,1544,Guy%27s+Gyros,cc_data.csv,true,36.05579344,24.90248976
2014-01-06 13:27:00,Ingrid.Barranco%40gastech.com.kronos,Barranco,Ingrid,30.08,3008,Abila+Zacharo,cc_data.csv,true,36.0634518,24.85098404
2014-01-06 13:27:00,Kanon.Herrero%40gastech.com.kronos,Herrero,Kanon,50.14,5014,Abila+Zacharo,cc_data.csv,false,36.06349041,24.85098024
2014-01-06 13:28:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,33.54,3354,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,,
2014-01-06 13:28:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,8.64,864,Kalami+Kafenion,cc_data.csv,true,,
2014-01-06 13:30:00,Sven.Flecha%40gastech.com.kronos,Flecha,Sven,16.92,1692,Guy%27s+Gyros,cc_data.csv,true,36.05582635,24.90254452
2014-01-06 13:35:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,36.54,3654,Hippokampos,cc_data.csv,true,,
2014-01-06 13:35:00,Isia.Vann%40gastech.com.kronos,Vann,Isia,92.05,9205,Abila+Zacharo,cc_data.csv,false,36.06342475,24.85097065
2014-01-06 13:37:00,Stenig.Fusil%40gastech.com.kronos,Fusil,Stenig,20.56,2056,Ouzeri+Elian,cc_data.csv,true,36.05197398,24.87081788
2014-01-06 13:39:00,Marin.Onda%40gastech.com.kronos,Onda,Marin,11.22,1122,Guy%27s+Gyros,cc_data.csv,true,36.05583675,24.90253942
2014-01-06 13:41:00,Nils.Calixto%40gastech.com.kronos,Calixto,Nils,22.64,2264,Gelatogalore,cc_data.csv,true,36.05971316,24.85806416
2014-01-06 13:42:00,Vira.Frente%40gastech.com.kronos,Frente,Vira,20.4,2040,Ouzeri+Elian,cc_data.csv,true,36.0519478,24.870807
2014-01-06 13:46:00,Felix.Balas%40gastech.com.kronos,Balas,Felix,30.82,3082,Guy%27s+Gyros,cc_data.csv,true,36.05574647,24.90249482
2014-01-06 13:46:00,Isak.Baza%40gastech.com.kronos,Baza,Isak,18.56,1856,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,36.05451653,24.89995897
2014-01-06 13:46:00,Willem.Vasco%2dPais%40gastech.com.kronos,Vasco-Pais,Willem,99.67,9967,Guy%27s+Gyros,cc_data.csv,false,36.05579482,24.90254612
2014-01-06 13:47:00,Gustav.Cazar%40gastech.com.kronos,Cazar,Gustav,22.13,2213,Kalami+Kafenion,cc_data.csv,false,36.06584584,24.85238097
2014-01-06 13:48:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,20.74,2074,Ouzeri+Elian,cc_data.csv,true,,
2014-01-06 13:48:00,Bertrand.Ovan%40gastech.com.kronos,Ovan,Bertrand,30.87,3087,Ouzeri+Elian,cc_data.csv,true,36.05194076,24.87076579
2014-01-06 13:50:00,Lidelse.Dedos%40gastech.com.kronos,Dedos,Lidelse,13.59,1359,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,36.05445387,24.89994108
2014-01-06 13:50:00,Birgitta.Frente%40gastech.com.kronos,Frente,Birgitta,32.64,3264,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,36.05448156,24.89994451
2014-01-06 13:52:00,Minke.Mies%40gastech.com.kronos,Mies,Minke,22.31,2231,Kalami+Kafenion,cc_data.csv,true,36.06583014,24.852374
2014-01-06 13:52:00,Kare.Orilla%40gastech.com.kronos,Orilla,Kare,36.33,3633,Gelatogalore,cc_data.csv,true,36.05974297,24.85805588
2014-01-06 13:53:00,Adra.Nubarron%40gastech.com.kronos,Nubarron,Adra,36.95,3695,Katerina%ufffds+Caf%ufffd,cc_data.csv,false,36.05452347,24.89994557
2014-01-06 13:54:00,Hennie.Osvaldo%40gastech.com.kronos,Osvaldo,Hennie,23.15,2315,Abila+Zacharo,cc_data.csv,true,36.06342993,24.85102683
2014-01-06 13:57:00,Axel.Calzas%40gastech.com.kronos,Calzas,Axel,8.64,864,Hippokampos,cc_data.csv,true,36.0766893,24.85762081
2014-01-06 13:58:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,38.25,3825,Hippokampos,cc_data.csv,true,,
2014-01-06 13:59:00,Loreto.Bodrogi%40gastech.com.kronos,Bodrogi,Loreto,39.41,3941,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,36.05446921,24.89990307
2014-01-06 14:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,13.08,1308,Kalami+Kafenion,cc_data.csv,true,,
2014-01-06 14:00:00,Inga.Ferro%40gastech.com.kronos,Ferro,Inga,23.41,2341,Gelatogalore,cc_data.csv,true,36.05979199,24.8579782
2014-01-06 14:04:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,30.88,3088,Hippokampos,cc_data.csv,true,,
2014-01-06 14:05:00,Hideki.Cocinaro%40gastech.com.kronos,Cocinaro,Hideki,78.11,7811,Abila+Zacharo,cc_data.csv,false,36.06344312,24.85100931
2014-01-06 14:15:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,27.4,2740,Kalami+Kafenion,cc_data.csv,true,,
2014-01-06 14:17:00,Felix.Resumir%40gastech.com.kronos,Resumir,Felix,19.65,1965,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,36.05446932,24.89990234
2014-01-06 15:14:00,Albina.Hafon%40gastech.com.kronos,Hafon,Albina,777.06,77706,Abila+Airport,cc_data.csv,true,,
2014-01-06 15:39:00,Henk.Mies%40gastech.com.kronos,Mies,Henk,612.47,61246,Abila+Airport,cc_data.csv,true,,
2014-01-06 17:28:00,Varja.Lagos%40gastech.com.kronos,Lagos,Varja,59.51,5951,U%2dPump,cc_data.csv,true,36.06774029,24.87148791
2014-01-06 18:56:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,78.65,7865,Katerina%ufffds+Caf%ufffd,cc_data.csv,false,,
2014-01-06 19:08:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,26.46,2646,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,,
2014-01-06 19:18:00,Sven.Flecha%40gastech.com.kronos,Flecha,Sven,39.29,3929,Guy%27s+Gyros,cc_data.csv,true,36.05579007,24.90250603
2014-01-06 19:50:00,Elsa.Orilla%40gastech.com.kronos,Orilla,Elsa,273.87,27387,Frydos+Autosupply+n%27+More,cc_data.csv,false,36.05891735,24.89754328888889
2014-01-06 20:07:00,Linnea.Bergen%40gastech.com.kronos,Bergen,Linnea,23.63,2363,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,36.05445935,24.89996036
2014-01-06 20:08:00,Lidelse.Dedos%40gastech.com.kronos,Dedos,Lidelse,12.32,1232,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,36.05451282,24.89993212
2014-01-06 20:09:00,Felix.Resumir%40gastech.com.kronos,Resumir,Felix,11.94,1194,Guy%27s+Gyros,cc_data.csv,true,36.05581092,24.90255909
2014-01-06 20:12:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,80.85,8085,Frydos+Autosupply+n%27+More,cc_data.csv,true,,
2014-01-06 20:13:00,Varja.Lagos%40gastech.com.kronos,Lagos,Varja,22.57,2257,Guy%27s+Gyros,cc_data.csv,true,36.05580121,24.90255748
2014-01-06 20:15:00,Stenig.Fusil%40gastech.com.kronos,Fusil,Stenig,117.82,11782,Guy%27s+Gyros,cc_data.csv,false,36.05575935,24.9025618
2014-01-06 20:15:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,175.87,17587,Frydos+Autosupply+n%27+More,cc_data.csv,true,,
2014-01-06 20:19:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,21.66,2166,Katerina%ufffds+Caf%ufffd,cc_data.csv,false,,
2014-01-06 20:20:00,Gustav.Cazar%40gastech.com.kronos,Cazar,Gustav,35.34,3534,Hippokampos,cc_data.csv,true,36.07666793,24.85760873
2014-01-06 20:24:00,Inga.Ferro%40gastech.com.kronos,Ferro,Inga,28.94,2894,Guy%27s+Gyros,cc_data.csv,true,36.05572244,24.90252861
2014-01-06 20:26:00,Lucas.Alcazar%40gastech.com.kronos,Alcazar,Lucas,276.9,27690,Albert%27s+Fine+Clothing,cc_data.csv,true,36.07529304,24.85626837
2014-01-06 20:28:00,Hideki.Cocinaro%40gastech.com.kronos,Cocinaro,Hideki,95.29,9529,Guy%27s+Gyros,cc_data.csv,false,36.05579646,24.90256122
2014-01-06 20:29:00,Vira.Frente%40gastech.com.kronos,Frente,Vira,85.5,8550,Hippokampos,cc_data.csv,false,36.07669425,24.85763686
2014-01-06 20:29:00,Hennie.Osvaldo%40gastech.com.kronos,Osvaldo,Hennie,17.92,1792,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,36.05448569,24.89993846
2014-01-06 20:30:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,28,2800,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,,
2014-01-06 20:33:00,Bertrand.Ovan%40gastech.com.kronos,Ovan,Bertrand,15.52,1552,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,36.05452122,24.89995928
2014-01-06 20:36:00,Axel.Calzas%40gastech.com.kronos,Calzas,Axel,26.8,2680,Hippokampos,cc_data.csv,true,36.07668754,24.85761839
2014-01-06 20:46:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,24.41,2441,Hippokampos,cc_data.csv,true,,
2014-01-06 20:46:00,Lars.Azada%40gastech.com.kronos,Azada,Lars,21.33,2133,Hippokampos,cc_data.csv,true,36.07664622,24.85762992
2014-01-06 20:47:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,149.3,14930,Frydos+Autosupply+n%27+More,cc_data.csv,false,,
2014-01-06 20:49:00,Isia.Vann%40gastech.com.kronos,Vann,Isia,293.67,29367,Shoppers%27+Delight,cc_data.csv,true,36.05282959,24.86858716
2014-01-06 20:52:00,Ingrid.Barranco%40gastech.com.kronos,Barranco,Ingrid,17.27,1727,Hippokampos,cc_data.csv,true,36.07664973,24.85757695
2014-01-06 20:59:00,Kare.Orilla%40gastech.com.kronos,Orilla,Kare,26.1,2610,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,36.05442938,24.89994196
2014-01-06 21:03:00,Birgitta.Frente%40gastech.com.kronos,Frente,Birgitta,10.72,1072,Katerina%ufffds+Caf%ufffd,cc_data.csv,false,36.05447309,24.89994963
2014-01-06 21:03:00,Minke.Mies%40gastech.com.kronos,Mies,Minke,121.76,12176,Albert%27s+Fine+Clothing,cc_data.csv,true,36.07530344,24.8563368
2014-01-06 21:11:00,Orhan.Strum%40gastech.com.kronos,Strum,Orhan,28.14,2814,Hippokampos,cc_data.csv,false,36.07666166,24.85758353
2014-01-06 21:12:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,26.51,2651,Katerina%ufffds+Caf%ufffd,cc_data.csv,true,,
2014-01-06 21:23:00,Adra.Nubarron%40gastech.com.kronos,Nubarron,Adra,197.32,19732,Frydos+Autosupply+n%27+More,cc_data.csv,true,36.05499286,24.90186378
2014-01-06 21:32:00,Marin.Onda%40gastech.com.kronos,Onda,Marin,314.98,31498,Frydos+Autosupply+n%27+More,cc_data.csv,false,36.05503511,24.90176992
2014-01-06 21:52:00,Ada.Campo%2dCorrente%40gastech.com.kronos,Campo-Corrente,Ada,20.61,2061,Hippokampos,cc_data.csv,true,36.07669838,24.85761546
2014-01-07 07:27:00,Sven.Flecha%40gastech.com.kronos,Flecha,Sven,5.08,508,Brew%27ve+Been+Served,cc_data.csv,true,36.05404674,24.90121244
2014-01-07 07:31:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,12.74,1274,Brew%27ve+Been+Served,cc_data.csv,true,,
2014-01-07 07:33:00,Edvard.Vann%40gastech.com.kronos,Vann,Edvard,7.09,709,Brew%27ve+Been+Served,cc_data.csv,false,36.05407099,24.90116538
2014-01-07 07:35:00,Nils.Calixto%40gastech.com.kronos,Calixto,Nils,14.05,1405,Hallowed+Grounds,cc_data.csv,true,36.06369626,24.88591702
2014-01-07 07:37:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,8.91,891,Hallowed+Grounds,cc_data.csv,true,,
2014-01-07 07:41:00,Lidelse.Dedos%40gastech.com.kronos,Dedos,Lidelse,19.59,1959,Hallowed+Grounds,cc_data.csv,false,36.06363089,24.88593688
2014-01-07 07:45:00,Stenig.Fusil%40gastech.com.kronos,Fusil,Stenig,19.6,1960,Brew%27ve+Been+Served,cc_data.csv,false,36.05411112,24.90119247
2014-01-07 07:46:00,Lucas.Alcazar%40gastech.com.kronos,Alcazar,Lucas,84.44,8444,Hallowed+Grounds,cc_data.csv,false,36.06364685,24.88591713
2014-01-07 07:46:00,Bertrand.Ovan%40gastech.com.kronos,Ovan,Bertrand,9.1,910,Coffee+Cameleon,cc_data.csv,true,36.05468469,24.88979106
2014-01-07 07:47:00,Marin.Onda%40gastech.com.kronos,Onda,Marin,7.88,788,Hallowed+Grounds,cc_data.csv,true,36.06371437,24.88587371
2014-01-07 07:48:00,Hideki.Cocinaro%40gastech.com.kronos,Cocinaro,Hideki,18.97,1896,Hallowed+Grounds,cc_data.csv,true,36.06362395,24.88594002
2014-01-07 07:49:00,Linnea.Bergen%40gastech.com.kronos,Bergen,Linnea,27.66,2766,Coffee+Cameleon,cc_data.csv,false,36.05467541,24.88981152
2014-01-07 07:50:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,4.39,439,Brew%27ve+Been+Served,cc_data.csv,true,,
2014-01-07 07:50:00,Kare.Orilla%40gastech.com.kronos,Orilla,Kare,9.61,960,Hallowed+Grounds,cc_data.csv,true,36.0636234,24.88587274
2014-01-07 07:52:00,Minke.Mies%40gastech.com.kronos,Mies,Minke,3,300,Brew%27ve+Been+Served,cc_data.csv,true,36.0541186,24.90124367
2014-01-07 07:54:00,Kanon.Herrero%40gastech.com.kronos,Herrero,Kanon,11.92,1192,Brew%27ve+Been+Served,cc_data.csv,true,36.05404908,24.90118575
2014-01-07 07:55:00,Varja.Lagos%40gastech.com.kronos,Lagos,Varja,69.06,6906,Brew%27ve+Been+Served,cc_data.csv,false,36.05409632,24.90116971
2014-01-07 07:56:00,Brand.Tempestad%40gastech.com.kronos,Tempestad,Brand,98.53,9853,Brew%27ve+Been+Served,cc_data.csv,false,36.05404633,24.90119508
2014-01-07 07:57:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,10.33,1033,Hallowed+Grounds,cc_data.csv,true,,
2014-01-07 07:58:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,17.4,1740,Brew%27ve+Been+Served,cc_data.csv,true,,
2014-01-07 08:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,11.91,1191,Brew%27ve+Been+Served,cc_data.csv,true,,
2014-01-07 08:00:00,Adra.Nubarron%40gastech.com.kronos,Nubarron,Adra,11.55,1155,Coffee+Cameleon,cc_data.csv,true,36.0546826,24.88981753
2014-01-07 08:01:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,52.44,5244,Coffee+Cameleon,cc_data.csv,false,,
2014-01-07 08:01:00,Birgitta.Frente%40gastech.com.kronos,Frente,Birgitta,9.92,992,Hallowed+Grounds,cc_data.csv,true,36.06367023,24.88586928
2014-01-07 08:01:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,68.42,6842,Hallowed+Grounds,cc_data.csv,false,,
2014-01-07 08:02:00,Hennie.Osvaldo%40gastech.com.kronos,Osvaldo,Hennie,14.49,1449,Brew%27ve+Been+Served,cc_data.csv,true,36.05407234,24.9012314
2014-01-07 08:06:00,Inga.Ferro%40gastech.com.kronos,Ferro,Inga,3.03,303,Brew%27ve+Been+Served,cc_data.csv,false,36.05412089,24.90124697
2014-01-07 08:09:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,15.66,1566,Brew%27ve+Been+Served,cc_data.csv,true,,
2014-01-07 08:18:00,Felix.Resumir%40gastech.com.kronos,Resumir,Felix,47.74,4774,Brew%27ve+Been+Served,cc_data.csv,false,36.054097,24.90123757
2014-01-07 09:17:00,Benito.Hawelon%40gastech.com.kronos,Hawelon,Benito,3840.37,384037,Abila+Airport,cc_data.csv,true,,
2014-01-07 10:05:00,Benito.Hawelon%40gastech.com.kronos,Hawelon,Benito,1200.9,120090,Stewart+and+Sons+Fabrication,cc_data.csv,true,,
2014-01-07 10:11:00,Cecilia.Morluniau%40gastech.com.kronos,Morluniau,Cecilia,1347.36,134736,Nationwide+Refinery,cc_data.csv,true,,
2014-01-07 11:31:00,Cecilia.Morluniau%40gastech.com.kronos,Morluniau,Cecilia,1843.33,184333,Stewart+and+Sons+Fabrication,cc_data.csv,false,,
2014-01-07 11:39:00,Valeria.Morlun%40gastech.com.kronos,Morlun,Valeria,1562.66,156266,Nationwide+Refinery,cc_data.csv,true,,
2014-01-07 12:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,16.63,1662,Coffee+Shack,cc_data.csv,true,,
2014-01-07 12:00:00,Lars.Azada%40gastech.com.kronos,Azada,Lars,51.25,5125,Bean+There+Done+That,cc_data.csv,false,36.04802358,24.87957499
2014-01-07 12:00:00,Ingrid.Barranco%40gastech.com.kronos,Barranco,Ingrid,12.17,1217,Brewed+Awakenings,cc_data.csv,false,36.04803025,24.87956684
2014-01-07 12:00:00,Isak.Baza%40gastech.com.kronos,Baza,Isak,23.68,2368,Jack%27s+Magical+Beans,cc_data.csv,false,36.04803137,24.87957058
2014-01-07 12:00:00,Loreto.Bodrogi%40gastech.com.kronos,Bodrogi,Loreto,64.84,6483,Brewed+Awakenings,cc_data.csv,false,36.06950531,24.84157031
2014-01-07 12:00:00,Isande.Borrasca%40gastech.com.kronos,Borrasca,Isande,71.59,7158,Brewed+Awakenings,cc_data.csv,false,36.04802213,24.87957274
2014-01-07 12:00:00,Axel.Calzas%40gastech.com.kronos,Calzas,Axel,53.89,5389,Bean+There+Done+That,cc_data.csv,false,36.04802149,24.87957162
