timestamp,email,lastname,firstname,price,CENTS,location,source
2014-01-06 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,28,2800,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-06 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,24.41,2441,Hippokampos,loyalty_data.csv
2014-01-06 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,89.3,8930,Frydos+Autosupply+n%27+More,loyalty_data.csv
2014-01-06 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,26.51,2651,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-07 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,12.74,1274,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-07 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,8.91,891,Hallowed+Grounds,loyalty_data.csv
2014-01-07 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,16.63,1662,Coffee+Shack,loyalty_data.csv
2014-01-07 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,4.39,439,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-07 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,11.91,1191,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-07 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,8.42,842,Hallowed+Grounds,loyalty_data.csv
2014-01-07 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,12.44,1244,Coffee+Cameleon,loyalty_data.csv
2014-01-07 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,17.4,1740,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-07 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,10.33,1033,Hallowed+Grounds,loyalty_data.csv
2014-01-07 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,15.66,1566,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-07 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,11.64,1164,Kalami+Kafenion,loyalty_data.csv
2014-01-07 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,28.37,2837,Ouzeri+Elian,loyalty_data.csv
2014-01-07 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,17.71,1770,Ouzeri+Elian,loyalty_data.csv
2014-01-07 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,32.4,3240,Abila+Zacharo,loyalty_data.csv
2014-01-07 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,36.5,3650,Gelatogalore,loyalty_data.csv
2014-01-07 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,21.85,2185,Ouzeri+Elian,loyalty_data.csv
2014-01-07 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,37.44,3743,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-07 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,15.4,1540,Gelatogalore,loyalty_data.csv
2014-01-07 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,37.57,3757,Hippokampos,loyalty_data.csv
2014-01-07 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,78.91,7891,Albert%27s+Fine+Clothing,loyalty_data.csv
2014-01-07 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,31.6,3160,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-07 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,25.02,2502,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-07 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,23.12,2312,Guy%27s+Gyros,loyalty_data.csv
2014-01-07 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,25.54,2554,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-07 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,20.53,2053,Ouzeri+Elian,loyalty_data.csv
2014-01-08 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,5.85,585,Hallowed+Grounds,loyalty_data.csv
2014-01-08 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,3.09,309,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-08 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,3.9,390,Hallowed+Grounds,loyalty_data.csv
2014-01-08 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,13.13,1313,Coffee+Shack,loyalty_data.csv
2014-01-08 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,14.88,1488,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-08 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,8.4,839,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-08 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,3.92,392,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-08 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,11.63,1163,Hallowed+Grounds,loyalty_data.csv
2014-01-08 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,11.48,1148,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-08 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,16.17,1617,Coffee+Cameleon,loyalty_data.csv
2014-01-08 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,22.13,2213,Abila+Zacharo,loyalty_data.csv
2014-01-08 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,32.79,3279,Gelatogalore,loyalty_data.csv
2014-01-08 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,18.18,1818,Kalami+Kafenion,loyalty_data.csv
2014-01-08 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,22.49,2249,Kalami+Kafenion,loyalty_data.csv
2014-01-08 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,24.92,2492,Ouzeri+Elian,loyalty_data.csv
2014-01-08 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,28.25,2825,Abila+Zacharo,loyalty_data.csv
2014-01-08 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,22.27,2227,Gelatogalore,loyalty_data.csv
2014-01-08 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,34.98,3498,Kalami+Kafenion,loyalty_data.csv
2014-01-08 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,39.94,3993,Gelatogalore,loyalty_data.csv
2014-01-08 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,31.43,3143,Kalami+Kafenion,loyalty_data.csv
2014-01-08 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,34.25,3425,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-08 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,13.83,1383,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-08 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,214.07,21407,Frydos+Autosupply+n%27+More,loyalty_data.csv
2014-01-08 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,268.89,26889,Frydos+Autosupply+n%27+More,loyalty_data.csv
2014-01-08 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,16.75,1675,Hippokampos,loyalty_data.csv
2014-01-08 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,16.93,1693,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-09 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,15.24,1524,Hallowed+Grounds,loyalty_data.csv
2014-01-09 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,5.01,501,Coffee+Shack,loyalty_data.csv
2014-01-09 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,18.25,1825,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-09 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,16.72,1671,Hallowed+Grounds,loyalty_data.csv
2014-01-09 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,4.88,488,Coffee+Cameleon,loyalty_data.csv
2014-01-09 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,15.33,1533,Hallowed+Grounds,loyalty_data.csv
2014-01-09 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,19.2,1920,Gelatogalore,loyalty_data.csv
2014-01-09 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,27.47,2747,Hippokampos,loyalty_data.csv
2014-01-09 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,23.23,2323,Gelatogalore,loyalty_data.csv
2014-01-09 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,19.22,1921,Hippokampos,loyalty_data.csv
2014-01-09 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,24.68,2468,Gelatogalore,loyalty_data.csv
2014-01-09 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,19.84,1984,Kalami+Kafenion,loyalty_data.csv
2014-01-09 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,10.94,1094,Kalami+Kafenion,loyalty_data.csv
2014-01-09 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,35.99,3599,Kalami+Kafenion,loyalty_data.csv
2014-01-09 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,27.69,2769,Guy%27s+Gyros,loyalty_data.csv
2014-01-09 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,36.75,3675,Gelatogalore,loyalty_data.csv
2014-01-09 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,35.92,3591,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-09 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,26.6,2660,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-09 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,30.97,3097,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-09 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,29.82,2982,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-09 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,224.52,22452,Albert%27s+Fine+Clothing,loyalty_data.csv
2014-01-09 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,13.78,1378,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-09 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,8.23,822,Guy%27s+Gyros,loyalty_data.csv
2014-01-09 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,258.43,25843,Shoppers%27+Delight,loyalty_data.csv
2014-01-10 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,16.75,1675,Hallowed+Grounds,loyalty_data.csv
2014-01-10 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,4.88,488,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-10 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,17.63,1762,Hallowed+Grounds,loyalty_data.csv
2014-01-10 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,9.69,968,Coffee+Cameleon,loyalty_data.csv
2014-01-10 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,5.91,591,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-10 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,9.34,934,Hallowed+Grounds,loyalty_data.csv
2014-01-10 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,14.36,1436,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-10 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,21.22,2122,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-10 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,31.34,3134,Abila+Zacharo,loyalty_data.csv
2014-01-10 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,27.48,2748,Kalami+Kafenion,loyalty_data.csv
2014-01-10 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,38.15,3815,Guy%27s+Gyros,loyalty_data.csv
2014-01-10 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,24.74,2474,Ouzeri+Elian,loyalty_data.csv
2014-01-10 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,16.34,1634,Guy%27s+Gyros,loyalty_data.csv
2014-01-10 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,9.32,932,Abila+Zacharo,loyalty_data.csv
2014-01-10 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,32.19,3218,Gelatogalore,loyalty_data.csv
2014-01-10 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,19.88,1987,Hippokampos,loyalty_data.csv
2014-01-10 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,43.65,4365,Frydos+Autosupply+n%27+More,loyalty_data.csv
2014-01-10 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,8.14,814,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-10 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,21.28,2128,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-10 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,25.81,2581,Guy%27s+Gyros,loyalty_data.csv
2014-01-11 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,45.21,4521,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-11 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,22.23,2223,Hippokampos,loyalty_data.csv
2014-01-11 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,35.66,3566,Kalami+Kafenion,loyalty_data.csv
2014-01-11 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,238.52,23852,Shoppers%27+Delight,loyalty_data.csv
2014-01-11 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,78.02,7801,General+Grocer,loyalty_data.csv
2014-01-11 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,20.71,2071,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-11 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,36.2,3620,Guy%27s+Gyros,loyalty_data.csv
2014-01-11 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,25.76,2576,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-11 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,52.45,5245,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-11 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,236.25,23625,Frydos+Autosupply+n%27+More,loyalty_data.csv
2014-01-11 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,69.8,6980,Hippokampos,loyalty_data.csv
2014-01-11 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,94.68,9468,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-12 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,98.45,9845,Ouzeri+Elian,loyalty_data.csv
2014-01-12 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,29.2,2920,Hippokampos,loyalty_data.csv
2014-01-12 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,30.47,3047,Guy%27s+Gyros,loyalty_data.csv
2014-01-12 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,147.3,14730,Kronos+Mart,loyalty_data.csv
2014-01-12 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,159.3,15930,General+Grocer,loyalty_data.csv
2014-01-12 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,40.94,4093,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-12 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,88.93,8893,Frydos+Autosupply+n%27+More,loyalty_data.csv
2014-01-12 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,39.3,3930,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-12 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,16.34,1634,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-12 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,40.25,4025,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-12 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,161.96,16196,Frydos+Autosupply+n%27+More,loyalty_data.csv
2014-01-13 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,9.53,953,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-13 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,6.32,632,Hallowed+Grounds,loyalty_data.csv
2014-01-13 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,13.37,1337,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-13 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,17.49,1749,Coffee+Cameleon,loyalty_data.csv
2014-01-13 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,4.09,409,Coffee+Shack,loyalty_data.csv
2014-01-13 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,15.96,1596,Hallowed+Grounds,loyalty_data.csv
2014-01-13 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,19.89,1989,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-13 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,38.98,3898,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-13 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,14.04,1404,Hippokampos,loyalty_data.csv
2014-01-13 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,21.03,2103,Guy%27s+Gyros,loyalty_data.csv
2014-01-13 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,20.33,2033,Kalami+Kafenion,loyalty_data.csv
2014-01-13 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,36.24,3624,Gelatogalore,loyalty_data.csv
2014-01-13 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,38.07,3807,Guy%27s+Gyros,loyalty_data.csv
2014-01-13 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,37.17,3716,Gelatogalore,loyalty_data.csv
2014-01-13 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,26.96,2696,Hippokampos,loyalty_data.csv
2014-01-13 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,36.87,3687,Guy%27s+Gyros,loyalty_data.csv
2014-01-13 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,188.57,18857,Frydos+Autosupply+n%27+More,loyalty_data.csv
2014-01-13 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,64.6,6460,Frydos+Autosupply+n%27+More,loyalty_data.csv
2014-01-13 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,21.83,2183,Ouzeri+Elian,loyalty_data.csv
2014-01-13 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,33.57,3357,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-13 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,19.77,1977,Guy%27s+Gyros,loyalty_data.csv
2014-01-13 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,32.29,3229,Hippokampos,loyalty_data.csv
2014-01-13 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,202.05,20205,Frydos+Autosupply+n%27+More,loyalty_data.csv
2014-01-14 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,14.67,1467,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-14 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,16.67,1667,Hallowed+Grounds,loyalty_data.csv
2014-01-14 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,14.04,1404,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-14 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,9.53,953,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-14 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,11.67,1167,Coffee+Cameleon,loyalty_data.csv
2014-01-14 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,10.65,1065,Hallowed+Grounds,loyalty_data.csv
2014-01-14 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,16.39,1639,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-14 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,3.63,363,Coffee+Shack,loyalty_data.csv
2014-01-14 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,6.16,616,Hallowed+Grounds,loyalty_data.csv
2014-01-14 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,11.53,1153,Brew%27ve+Been+Served,loyalty_data.csv
2014-01-14 00:00:00,Linda.Lagos%40gastech.com.kronos,Lagos,Linda,31.09,3109,Abila+Zacharo,loyalty_data.csv
2014-01-14 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,33.13,3313,Kalami+Kafenion,loyalty_data.csv
2014-01-14 00:00:00,Carla.Forluniau%40gastech.com.kronos,Forluniau,Carla,11.26,1126,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-14 00:00:00,Anda.Ribera%40gastech.com.kronos,Ribera,Anda,31.69,3169,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-14 00:00:00,Rachel.Pantanal%40gastech.com.kronos,Pantanal,Rachel,33.67,3366,Ouzeri+Elian,loyalty_data.csv
2014-01-14 00:00:00,Mat.Bramar%40gastech.com.kronos,Bramar,Mat,27.65,2765,Kalami+Kafenion,loyalty_data.csv
2014-01-14 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,35.97,3597,Gelatogalore,loyalty_data.csv
2014-01-14 00:00:00,Varro.Awelon%40gastech.com.kronos,Awelon,Varro,19.7,1970,Ouzeri+Elian,loyalty_data.csv
2014-01-14 00:00:00,Emile.Arpa%40gastech.com.kronos,Arpa,Emile,22.03,2203,Gelatogalore,loyalty_data.csv
2014-01-14 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,16.73,1673,Hippokampos,loyalty_data.csv
2014-01-14 00:00:00,Cornelia.Lais%40gastech.com.kronos,Lais,Cornelia,35.12,3512,Guy%27s+Gyros,loyalty_data.csv
2014-01-14 00:00:00,Ruscella.Mies.Haber%40gastech.com.kronos,Mies Haber,Ruscella,31.94,3194,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
2014-01-14 00:00:00,Dante.Coginian%40gastech.com.kronos,Coginian,Dante,26.61,2661,Katerina%ufffds+Caf%ufffd,loyalty_data.csv
